open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1697424420000,1562.61000000,1562.66000000,1562.51000000,1562.66000000,56.35500000,1697424479999,88056.98129600,120,43.49380000,67960.22132600,0
1697424480000,1562.66000000,1562.66000000,1562.24000000,1562.24000000,157.92020000,1697424539999,246728.93880400,176,67.56410000,105552.70542000,0
1697424540000,1562.25000000,1562.58000000,1562.00000000,1562.00000000,137.52770000,1697424599999,214846.17871800,250,8.12960000,12700.22368400,0
1697424600000,1562.00000000,1562.14000000,1562.00000000,1562.01000000,64.85240000,1697424659999,101304.11110100,159,29.02270000,45333.95828100,0
1697424660000,1562.01000000,1562.12000000,1562.01000000,1562.11000000,33.78640000,1697424719999,52775.63096700,106,30.34920000,47406.44211500,0
1697424720000,1562.12000000,1562.39000000,1562.11000000,1562.38000000,44.49520000,1697424779999,69509.28086100,135,40.88450000,63868.56569900,0
1697424780000,1562.39000000,1562.73000000,1562.22000000,1562.22000000,47.28470000,1697424839999,73882.94812200,221,21.65720000,33842.16096300,0
1697424840000,1562.23000000,1562.23000000,1562.20000000,1562.21000000,90.88060000,1697424899999,141973.96567500,93,8.90970000,13918.82663900,0
1697424900000,1562.21000000,1562.21000000,1562.17000000,1562.18000000,63.26850000,1697424959999,98838.09624300,159,28.45250000,44448.67900900,0
1697424960000,1562.17000000,1562.65000000,1562.17000000,1562.63000000,41.73830000,1697425019999,65214.02842700,190,24.71200000,38608.73123800,0
1697425020000,1562.62000000,1562.63000000,1562.10000000,1562.11000000,47.33000000,1697425079999,73946.44527200,182,15.58240000,24344.09573500,0
1697425080000,1562.11000000,1562.27000000,1562.10000000,1562.17000000,41.93030000,1697425139999,65504.07697400,153,18.46640000,28848.03523400,0
1697425140000,1562.16000000,1562.21000000,1562.16000000,1562.20000000,44.59580000,1697425199999,69666.83960900,103,11.65590000,18208.59262900,0
1697425200000,1562.20000000,1562.63000000,1562.20000000,1562.63000000,39.49310000,1697425259999,61708.60494700,167,35.75140000,55862.33320700,0
1697425260000,1562.62000000,1562.63000000,1562.03000000,1562.04000000,85.47590000,1697425319999,133537.85189100,243,9.53980000,14902.77617900,0
1697425320000,1562.04000000,1562.04000000,1561.58000000,1561.63000000,142.55520000,1697425379999,222657.15626300,245,7.69400000,12015.58732500,0
1697425380000,1561.63000000,1561.76000000,1561.63000000,1561.76000000,50.21050000,1697425439999,78415.57528200,120,5.84670000,9131.07979600,0
1697425440000,1561.76000000,1561.76000000,1561.48000000,1561.62000000,44.80190000,1697425499999,69959.95642900,172,33.11020000,51701.81479600,0
1697425500000,1561.61000000,1561.64000000,1561.61000000,1561.64000000,15.95120000,1697425559999,24909.86779700,118,10.26310000,16027.19859800,0
1697425560000,1561.64000000,1561.64000000,1561.63000000,1561.64000000,13.18650000,1697425619999,20592.53788700,88,10.38920000,16224.19028800,0
1697425620000,1561.64000000,1561.85000000,1561.63000000,1561.72000000,25.68150000,1697425679999,40108.21717100,138,15.42980000,24097.41192800,0
1697425680000,1561.72000000,1561.73000000,1561.48000000,1561.48000000,34.56470000,1697425739999,53976.46812900,168,7.74130000,12088.17672100,0
1697425740000,1561.48000000,1561.49000000,1561.39000000,1561.40000000,13.29620000,1697425799999,20761.31852100,127,6.77260000,10575.07687100,0
1697425800000,1561.39000000,1561.62000000,1561.39000000,1561.62000000,37.48730000,1697425859999,58534.20906200,116,30.61280000,47799.83286500,0
1697425860000,1561.61000000,1561.62000000,1561.50000000,1561.51000000,24.50930000,1697425919999,38272.27736300,110,6.49570000,10143.37576900,0
1697425920000,1561.50000000,1561.51000000,1561.23000000,1561.23000000,30.60650000,1697425979999,47787.29933200,195,8.74500000,13653.94477300,0
1697425980000,1561.24000000,1561.50000000,1561.22000000,1561.49000000,71.46930000,1697426039999,111580.69555900,196,52.22780000,81540.17530900,0
1697426040000,1561.49000000,1561.67000000,1561.34000000,1561.35000000,55.30780000,1697426099999,86363.52140300,245,7.23510000,11297.97575000,0
